คำ,POS,ความหมาย
ยามตูดเช้า,น.,เวลา ๐๖.๐๐​- ๐๗.๓๐ น.
ยามตูดเดิก็,น.,​ เวลา ๑๘.๐๐​- ๑๙.๓๐ น.
ยามตูดรุ่ง,น.,เวลา ๐๐.๐๐​- ๐๑.๓๐ น.
ยามแตรเดิก็,น.,เวลา ๒๑.๐๐ - ๒๒.๓๐ น.
ยามแตรเที่ยง,น.,เวลา ๐๙.๐๐​- ๑๐.๓๐ น.
ยามแตรสู่ฅ่ำ,น.,​ เวลา ๑๕.๐๐​- ๑๖.๓๐ น.
ยามแตรสู่เที่ยง,น.,เวลา ๐๙.๐๐​- ๑๐.๓๐ น.
ยามแตรสู่รุ่ง,น.,​ เวลา ๐๓.๐๐ - ๐๔.๓๐ น.
ยามทอน,น.,เวลากลางวัน เวลาอาหากลางวัน
ยามเที่ยง,น.,เวลา ๑๐.๓๐ - ๑๒.๐๐ น.
ยามพาดฅ่ำ,น.,ยามใกล้ค่ำ เวลา ๑๖.๓๐ - ๑๗.๓๐ น.
ยามพาดลัน,น.,ยามใกล้ค่ำ เวลา ๑๖.๓๐ - ๑๗.๓๐ น.
ยามไพ,น.,ขาไป การเดินทางเที่ยวไป
ยามรุ่ง,น.,เวลาใกล้รุ่ง
ยามแลง,น.,เวลาเย็น เวลาอาหารมื้อเย็น
ยามหน้อย,น.,​ ในขณะที่ยังเป็นเด็ก
ยามออน,น.,ครั้งก่อน
ยามออนก่อนเนิ้น,น.,ครั้ั้งกระโน้น
ย้าย,ก.,ย้าย - เปลี่ยนที่
ย้ายเบา,ก.,​ ถ่ายปัสสาวะ (เป็นคำสุภาพ) ทั่วไปว่า เยี่ยว
ย้ายหนัก,ก.,ถ่ายอุจจาระ (เป็นคำสุภาพ) ทั่วไปว่า ขี้
ย่ายๆ,ว.,กระจัดกระจาย แตกออกจากกัน อาการอย่างมดหรือปลวกแตกรัง
ยาว,ว.,ยาว นาน
ย้าว,ว.,​ หมาด จวนจะแห้ง ใช้กับสิ่งที่ต้องการให้แห้ง ถ้าสิ่งที่ไม่ต้องการให้แห้งแต่จวนจะแห้ว อย่างนาที่ขาดน้ำหรือใบหน้าที่ขาดความอิ่มเอิบ ใช้ จ้าว
ยาวชีวัง,ว.,ตลอดชีวิต
ย่าวๆ,ว.,​ ลักษณะเป็นผงหยาบๆ เช่น ฝุ่นหรือทราย
ยำ,น.,​ ก. วิธีปรุงอาหารชนิดหนึ่ง
ยำ,ก.,​ ยำ - เคล้าคละ ปะปน
ย่ำ,ก.,ย่ำ - เหยียบหนักๆ เหยียบซ้ำๆ เหยียบ - อาการที่ให้เด็กเหยียบไปตามร่างกายเพื่อให้หายเมื่อยขบ
ย่ำ,ก.,อาการที่เจ้าเข้าทรง เรียกว่า ย่ำ หรือ ลงย่ำ
ย่ำ,น.,เรียกคนที่เข้าทรงว่า ที่ย่ำ ที่นั่ง หรือ ม้าขี่
ย้ำ,ก.,​ ย้ำ - กัดด้วยฟันเบาๆ ถี่ๆ อย่างอาการที่สุนัขใช้ปากแทะไปตามร่างกาย นับว่าแทะตัวเรื้อน กัด เคี้ยว กิน
ยำหนัง,น.,หนังวัวหรือหนังควายที่ต้มเปื่อย แล้วขูดเป็นชิ้น ๆ คลุกกับเครื่องปรุง เป็นอาหารแบบไทใหญ่ บางครั้งอาจหั่นแทนการขูดก็ได้
ยิง,น.,ผู้หญิง ทั้งนี้ในศิลาจารึกวัดเชียงมั่น (หมั้น) เชียงใหม่ ที่เป็นอักษรฝักขามยังใช้ทั้ง ยิง และ หญิง
ยิง,น.,สตรีที่มาเป็นญาติด้วยการแต่งงาน ไพ้ ก็ว่า. เช่น ลูกยิง - ลูกไพ้ น้องยิง - น้องไพ้ คู่กับเรียกชายที่มาเป็นญาติดังกล่าวที่เรียกว่า ชาย หรือ เขย
