คำ,POS,ความหมาย
ฮิด ๆ,ว.,อากที่รู้สึกปวดเล็กน้อย ถ้าปวดมากว่า ฮึด ๆ
ฮิ่น,ก.,ค่อย ๆ รินเอาแต่น้ำ (แยกออกจากเนื้อ)
ฮิ้น,น.,แมลงตัวเล็ก ๆ คล้ายแมลงหวี่ ชอบกัดกินเลือดคนและสัตว์
ฮิ่น ๆ,ว.,มีควันเล็กน้อย ถ้ามากว่า ฮ้วน ๆ
ฮิ่นตรอง,ก.,"ตึกตรอง, พิจารณาให้ถ้วนถี่"
ฮิบ ๑,ก.,"ริบ, รวบรวมเอาหมดโดยพลการหรือโดยอำนาจกฎหมาย"
ฮิบ ๒,ก.,"ทำให้แคบ, ทำให้แสงน้อยลง เช่น ฮิบตา = หรี่ตา"
ฮิบฮี่,ว.,"ริบหรี่, เกือบดับ"
ฮิบโฮม,ก.,"เก็บรวบรวมไว้, ออมไว้"
ฮิม,น.,"ชาย, ขอบ, ริม, ที่ใกล้ ๆ"
ฮี,ว.,"รี, เรียว, เล็กลงไปตามลำดับ"
ฮีด ๑,ก.,"ปีบรูด, บีบเค้นให้ยืดยาวออกไป = รีด"
ฮีด ๒,ก.,ตี
ฮีต,น.,"เยี่ยงอย่าง, แบบแผน = จารีต"
ฮีตสิบสอง,น.,ประเพณีประจำเดือน
ฮีน,น.,ยุ้งเก็บข้าวเปลือกที่สานด้วยไม้ไผ่
ฮีน,น.,เครื่องจักสานขนาดใหญ่ฉาบด้วยดินเหนียวสำหรับเก็บข้าวเปลือก = พ้อม
ฮีบ,ว.,"เร่ง, รีบ, ด่วน"
ฮีไฮ,น.,แมลงชนิดหนึ่งในจำพวกจั่กจั่น ตัวเล็กกว่าปีกเขียวใส = เรไร
ฮึ,อุ.,เสียงที่เปล่งออกมาจาแสดงความไม่พอใจ หรือ ตกใจ
ฮึดฮัด,ว.,"ลักษณะอาการของคนโกรธงุ่นง่าน, อาการของความอึดอัดใจ"
ฮึดฮาด,ว.,"ลักษณะอาการของคนโกรธงุ่นง่าน, อาการของความอึดอัดใจ"
ฮึน,ว.,มีรสขมปนเปรี้ยว
ฮึ่น ๆ,ว.,เสียงของฟ้าร้อง เช่น ฟ้าร้องฮึ่น ๆ
ฮึม,ว.,"ตกชุกจนแฉะ, ไม่ขาดสาย (ใช้แก่ฝน) เช่น ฝนฮึม"
ฮึม ๆ,ว.,เสียงเช่นนั้น เช่ เสียงขู่คำรามอยู่ในลำคอ
ฮื่อ,อุ.,เสียงที่เปล่งออกมาเมื่อตกใจ หรือนึกอะไรขึ้นได้
ฮื้อ,ก.,"รื้อ, ลอก, เปิด, ถอดออกจากสิ่งที่เป็นรูปร่างแล้ว, เก็บ"
ฮือ ๑,น.,"มะรืน, วันถัดจากวันพรุ่งนี้ เรียก มื้อฮือ = มะรืน"
ฮือ ๒,ว.,เสียงไล่ให้วัวควายเดินไป
ฮือ ๆ,ว.,เสียงเช่นนั้น เช่น เสียงร้องไห้ฮือ ๆ = โฮ ๆ
ฮื้อ ๆ,ว.,"เสียงดังเช่นนั้น เช่น เสียงคำรา, เสียงที่เปล่งออกแสดงการห้ามหรือทักท้วง"
ฮื้อแขนเสื้อ ๑,ก.,ถลกแขนเสื้อ
ฮื้อนา ๑,ก.,พื้นที่นาที่รกร้าง
ฮื้อส้าง ๓,ก.,ลอกบ่อ
ฮื้อสาด ๔,ก.,"รื้อเสื่อ, เก็บเสื่อ"
ฮุ,ก.,"ถู, ขัด, เสียดสี"
ฮุก,ก.,"ถู, ขัด, เสียดสี"
ฮุง,ว.,แสงที่ปรากฏบนท้องฟ้าเป็นแถบ ๗ สี รูปวงโค้ง = รุ้งกินน้ำ
ฮุ่ง,ว.,"สว่าง, สุกใส, แจ้ง, รุ่ง"
ฮุ้ง ๑,น.,ชื่อเหยี่ยวขนาดใหญ่
ฮุ้ง ๒,น.,"แสงที่ปรากฏบนท้องฟ้าเป็นแถบโค้งสีต่าง ๆ ๗ สี คือ ม่วง คราม น้ำเงิน เขียว เหลือง ส้ม แดง, ส่วนมากว่าฮุ้งกินน้ำ"
ฮุ่งหา,ก.,"คิดถึง, ห่วงหา, อยากพบ"
ฮุ่งหุย,ก.,"กระวนกระวาย, กระหายออก เช่น ""คะนิงนงค์ศรี ฮุ่งหุยเห็นหน้า"""
ฮุ่งเฮือง,ว.,รุ่งเรือง
ฮุด ๑,ว.,"ดุ, ตลุย เช่น ไถฮุด = ไถดะ"
ฮุด ๒,ว.,"ดื้อรั้น, มุทะลุ, ดุดัน"
ฮุน,ก.,"รุน, ดุนไป, ดันไป, ผลัก"
ฮุ่น ๑,น.,"รุ่น, สมัย, คราว"
ฮุ่น ๒,น.,พืชที่เกิดขึ้นใหม่ที่แผ้วถางแล้ว
ฮุนฮ้าย,ว.,ร้ายแรง
ฮุนแฮง,ว.,รุนแรง
ฮุบหู่,ว.,"เลือนลาง, หรุบหรู่"
ฮุม ๑,น.,ชื่อต้นไม้ชนิดหนึ่ง ยอดและผลกินได้ = ต้นมะรุม
ฮุม ๒,ก.,"รุม, รวมหัวกัน, กลุ่มรุม"
ฮุ่ม ๆ,ว.,"รุ่ม ๆ , ร้อนเล็กน้อย = คึงฮุ่ม"
ฮุมป่า,น.,ชื่อต้นไม้ชนิดหนึ่ง = ขี้อาย
ฮุย,ว.,สีน้ำตาลอ่อน
ฮุ่ย ๑,ว.,ลักษณะได้กลิ่นเพียงเบาๆ เช่น หอมฮุ่ย
ฮุ่ย ๒,ว.,ลักษณะของควันหรือไอเล็กน้อย
ฮู,น.,"รู, ของที่ลึกเข้าไปในเนื้อ สิ่งของ หรือในดิน"
ฮู้ ๑,ก.,"เข้าใจ, รู้, ทราบ"
ฮู้ ๒,ว.,"ว่านอนสอนง่าย, เชื่อง, แสนรู้, ไม่ดื้อ"
ฮูก,น.,ชื่อนกชนิดหนึ่ง
ฮู้ความ,ว.,"เข้าใจ, รู้เรื่อง"
ฮู้จักความ,ก.,"รู้เดียงสา, ฉลาด"
ฮู้จักมักแกว่น,ก.,"รู้จักคุ้นเคย, รู้จักมักจี่"
ฮูด ๑,ก.,รูด
ฮูด ๒,ว.,ลักษณะริมฝีปากมีแผลเป็นขรุขระ เช่น ปากฮูด
ฮูน ๆ,ว.,"สุกใส, แวววาวเป็นประกาย ใช้สำหรับขนาดใหญ่, ถ้าขนาดเล็กว่า ฮอง ๆ"
ฮูม,ว.,มีเสียงเช่นนั้น เช่น ช้างฮ้องฮูม ๆ
ฮู้เมื่อ,ว.,รู้สึกตัว
ฮู้เมื่อตึง,ว.,รู้สึกตัว
ฮูฮา,น.,หมอดู
ฮูฮา ๑,น.,ชื่อพรรณไม้ชนิดหนึ่ง = เสนียด
ฮูฮา ๒,น.,"หมอดู, หมอบอกฤกษ์ยาม = โหรา"
เฮ,ก.,"อื้ออึง, อึกทึก, เฮฮา"
เฮ่ง,ก.,"รีบ, บังคับให้เร็ว"
เฮ่ง,ก.,"รีบ, เร่ง, รวดเร็ว"
เฮ็ด,ก.,ทำ เช่น เฮ็ดเวียก = ทำงาน
เฮ็ว,ว.,"ไว้, เร็ว, รีบ, ด่วน, เร็วไว, เร็วเร่ง"
เฮ็วไว,ว.,"ไว้, เร็ว, รีบ, ด่วน, เร็วไว, เร็วเร่ง"
เฮ็วเฮ่ง,ว.,"ไว้, เร็ว, รีบ, ด่วน, เร็วไว, เร็วเร่ง"
เฮอน,ก.,"กระวนกระวาย, กรสับกระส่าย, ทุรนทุราย"
เฮอะ,น.,สวะหรือเศษขยะที่ลอยตามน้ำ
เฮา,ส.,"ผม, ฉัน, เรา (ทั้งผู้พูดและผู้ฟัง)"
เฮ้า ๑,น.,ปีระกา (โบ.)
เฮ้า ๒,ว.,"อบอวล, หอมตลบ, เร้า"
เฮา ๆ,น.,คำบอกให้ช้างเดิน
เฮ้าโฮม,ก.,"มารวมกัน, มาชุมนุมกัน"
เฮาะ,ก.,"ถู, สี, ระ"
เฮี่ย,ก.,"หลุด, ตก, ร่วงหล่น"
เฮี้ย,น.,ไม้ไผ่ชนิดหนึ่งปล้องยาวไม่มีหนาม
เฮียก,ว.,เรียก
เฮียง,ว.,"เคียงคู่, เรียงกัน = เรียง"
เฮียน ๑,ก.,"ร่ำ, บ่น, ฝึกหัด, รับความรู้ = เรียน"
เฮียน ๒,ก.,"เรียน, บอกให้รู้"
เฮียม,ส.,คำแทนตัวผู้พูด ใช้สำหรับผู้ชายพูดกับผู้หญิงที่รัก
