คำ,POS,ความหมาย
รุงรัง,ว.,"มาก, ลานตา, ไม่เป็นระเบียบ, ไม่รัดกุม"
รุจนา,น.,"ความชอบใจ, ความพอใจ (ป.)"
รุจา,ว.,"รุ่งเรือง, สว่าง (ป., ส.)"
รุจิรา,ว.,"งาม, ส่วาง, รุ่งเรือง (ป.)"
รูจี,น.,"แสง, ความรุ่งเรือง, ความงาม, ความชอบใจ"
รูปิยะ,น.,เงินตรา (ป.)
รูปี,น.,เงินตราอินเดีย
เรข,ก.,"เขียน, ลาย, รอย, เส้น"
เรข,ว.,"ดังเขียน, งาม (ป., ส. เรขา ว่า ลายเส้น)"
เรขา ๑,ก.,"เขียน, ลาย, รอย, เส้น"
เรขา ๒,ว.,"ดังเขียน, งาม (ป., ส. เรขา ว่า ลายเส้น)"
เรขาคณิต,น.,ตำราคำนวณชนิดหนึ่งว่าด้วยความเกี่ยวพันระหว่างเส้นพื้นราบและวัตถุในที่ว่าง
เร่ง,ก.,"รีบ, บังคับให้เร็ว"
เรไร,น.,"แมลงจำพวกหนึ่งส่งเสียงร้องดังวังเวงมาก, ส่วนมากเรียก แมงง้วง"
เรวดี,น.,ชื่อดาวฤกษ์ที่ ๒๗
เร้า,น.,ปีระกา (โบ.)
โรค,น.,"ความป่วย, ความเจ็บ, ความไข้ (ป., ส.)"
โรคศิลปะ,น.,วิชารักษาโรค
โรคา,น.,"ความป่วย, ความเจ็บ, ความไข้ (ป., ส.)"
โรคาพยาธิ,น.,ความเจ็บไข้
โรจนา,ว.,"รุ่งเรือง, สว่าง, สุกใส (ป., ส.)"
โรทนะ,น.,การร้องไห้
โรทนา,น.,การร้องไห้
โรทะ,ก.,ร้องไห้
โรมัน,น.,ชื่อชนชาวยุโรปครั้งโบราณพวกหนึ่ง
โรมันคาทอลิก,น.,ชื่อนิกายหนึ่งในศาสนาคริสต์
โรหิณี,น.,"ดาวฤกษ์หมู่หนึ่ง, แม่โคแดง"
โรหิต,น.,"สีแดง, เลือด (ป., ส.)"
