คำ,POS,ความหมาย
อฺยุบมือ,น.,ปริมาณของเท่าที่มือขยุ้มขึ้นมาครั้งหนึ่ง
อฺยุโรป,น.,"ทวีปยุโรป, ชาวยุโรป"
อฺยู่,ก.,"อยู่อาศัย, กริยานุเคราะห์ประกอบคำอื่นมีความหมายว่ากำลังเป็นไป"
อฺยู่กรรม,ก.,"อยู่ปริวาสเพื่อออกจากอาบัติสังฆาทิเสส, สำหรับภิกษุผู้ต้องอาบัติ, อยู่ไฟสำหรับผู้หญิงที่คลอดลูกใหม่ ๆ"
อฺยูกอฺยา,น.,หยูกยา
อฺยู่กิน,ก.,"กินและนอน, ดำรงชีวิต"
อฺยู่ดินอฺยู่ดี,ก.,เกรงกลัว หรืออยู่ในบังคับไม่กล้าฝ่าฝืน
อฺยู่ยาม,ก.,เฝ้าระวังเหตุการณ์
อฺยู่เวร,ก.,ผลัดกันอยู่รักษาหน้าที่ตามเวลาที่กะกันไว้
อฺยู่หมัด,ก.,"เกรงกลัวฝีปากหรือฝีมือ, หมดทางสู้"
เอฺยง,ก.,"เกรง, กลัว มักใช้ควบคู่กับ อฺยำ เป็ฯ อฺยำเอฺยง"
เอฺย่ง,ว.,เขย่ง
เอฺย็น,ว.,"ไม่ร้อน, หายร้อน, หนาว"
เอฺย็นใจ,ว.,"ไม่ร้อนใจ, สบายใจ, ไม่ยุ่งใจ"
เอฺย็นตา,ว.,ชื่นตา
เอฺย็นอฺย้าง,ว.,เป็นเวลานานแล้ว
เอฺยอ ๑,ว.,เป็นคำลงท้ายแสดงความประสงค์ ความต้องการ ความอ้อนวอนหรือขอร้อง เช่น มาเอฺยอ
เอฺยอ ๒,ว.,"ยุ่งเหยิง, สับสน, เช่น ผมเอฺยอ"
เอฺยา,ก.,"เซ่น, บวงสรวง, สละ"
เอฺย้า,น.,ชื่อคนเผ่าหนึ่ง
เอฺยาให้,ก.,"สละให้, มอบให้ (ใช้แก่ผี)"
เอฺยาะ ๑,ก.,"ทิ่มเบา ๆ , แทงเบา ๆ , เช่น เอาปลายมีดเอฺยาะเบิ่ง"
เอฺยาะ ๒,ก.,"ลองเชิง, แหย่, ทาบทามสาวโดยขอให้ผู้ใหญ่ไปติดต่อ"
เอฺยิก,ก.,ส่งเสียงของฝีพาย
เอฺยิกอฺยิว,ก.,"ส่งเสียงโห่ร้องสนับสนุน, โห่ร้องให้กำลังใจ"
เอฺยิ้ว,ก.,ส่งเสียงตะเพิด = เยิ้ว
เอฺยียด ๑,ก.,เหยียด เช่น เอฺยียดขา
เอฺยียด ๒,ว.,"สุดขีด, เต็มที่, เช่น เฮ็ดเหมินเอฺยียด"
เอฺยียน,ก.,ไปมาหาสู่
เอฺยียบ,ก.,เหยียบ
เอฺยียบย่ำ ๑,น.,ช่อใบน.ส. ๓ โบราณ
เอฺยียบย่ำ ๒,ก.,"ละเมิด, ทำให้เสียหาย, เหยียบย่ำ"
