คำ,POS,ความหมาย
ซ้าย ๒,ว.,ตรงข้ามกับขวา
ซายซู่,น.,ไม้พุ่มชนิดหนึ่ง ผลกินได้ ใช้เป็นยา
ซ้ายล้าย,ว.,เรียงราย
ซายวาน,น.,ไม้พุ่ม หรือไม้เถาชนิดหนึ่ง
ซ้ายสวย,ว.,"พอดี, เหมาะสม, ได้สัดส่วน เช่น ยับย้ายซ้ายสวย"
ซายเหิน ๑,น.,ชื่อไม้ล้มลุกชนิดหนึ่ง ดอกใหญ่ สีขาวล้วน หรือมีสีเหลืองตอนกลางกลิ่นหอม = มหาหงส์
ซ่าฦๅ,ก.,"ระบือไป, กระจายไป เช่น ไตรโลกย่อมฦๅชา ใช้กับเกียรติคุณ"
ซาว ๑,น.,ยี่สิบ
ซ่าว ๑,ก.,บุกเบิก เช่น ซ่าวนา
ซาว ๒,ก.,"ไขว่คว้า, ควานหา"
ซ่าว ๒,ก.,เดาสุ่ม เช่น ยิงซ่าวไป
ซ่าวล่าว,ว.,รสจืด
ซ่ำ,ก.,"กระซิบ, ส่วนมากว่า ซิ่ม หรือ ซ่ำ"
ซ้ำ,ก.,ทำอย่างเดียวกันอีก
ซำ ๑,น.,"เรียกพื้นที่ซึ่งมีน้ำไหลซึมออกมาว่า ซับ, ส่วนมากว่า ซำ"
ซำ ๒,ก.,นั่งหรือนอนในที่แฉะ เช่น เด็กน้อยนั่งซำเยี่ยว
ซำ ๓,ว.,เดินพลางวิ่งพลาง หรือครึ่งเดินครึ่งวิ่ง เช่น แล่นซำ
ซำงำ,ว.,"อาการของสิ่งเล็กงองุ้มลง,"
ซ้ำง้ำ,ว.,สูงและยื่นชะโงกออกมา
ซ้ำง้ำ,ว.,"อาการของสิ่งเล็กงองุ้มลง,"
ซำเรา,ก.,"ทุเลา, สร่างจากไข้"
ซ่ำล้าว,น.,เวลาโพล้เพล้หรือจวนสว่าง
ซิก,ก.,"พลิก, เลื่อนขึ้น เช่น ซิกเข้านึ่งในหวดให้ข้างล่างพลิกขึ้นอยู่ข้างบน = ซิกเข้า, ขยับให้เด็กที่อุ้มอยู่ในเอวให้เลื่อนสูงขึ้น = ซิกเด็กน้อยขึ้นแอว"
ซิกงิก,ว.,"ทำหน้างอ, แสดงความไม่พอใจ"
ซิกลิก,ว.,"ตรงแน่ว, ตั้งชั้นขึ้น เช่น เส้นผมตั้งชันซิกลิก"
