คำ,POS,ความหมาย
ล้าง,ก.,"ชำระให้สะอาดด้วยน้ำ เช่น ล้างมือ, ทำลาย, เช่น ล้างป่า, ล้างโลก"
ลาง ๑,น.,"สัญญาณบอกเหตุร้าย, ขนบประเพณี เช่น ของเก่าลาวลาง"
ลาง ๒,ว.,"บาง, บ้าง, เช่น ลางเถ้าก็ตาย ลางยายก็อยู่"
ลางเค็ด,น.,นกชนิดหนึ่ง คล้ายนกกระไน = สาลิกาดง
ลางเชือก,น.,ชื่องูไม่มีพิษชนิดหนึ่ง
ล่างซ่าง,ว.,ถ่างออกไปมาก เช่น อ้าล่างซ่าง
ล่างซ่าง,ว.,ลักษณะสิ่งของที่เป็นคู่ยาวสูงขึ้น ส่วนล่างแคบ ส่วนบนกว้างออก
ลางเทื่อ,ว.,"ลางที, บางที"
ลาด ๑,น.,"ลานดิน หรือลานหินที่มีลักษณะเอียงเล็กน้อย ไม่เสมอ เช่น ลาดแดง, ลาดตาจ้าย, ตลาด, เช่น ลาดใหญ่ตั้งเต็มด้วยเครื่องควน"
ลาด ๒,ว.,ลักษณะของพื้นที่หรือภูเขาที่เทหรือเอียงต่ำลงไปทีละน้อยจนถึงที่ราบ เช่น ผาลาด
ลาดฟาด,ว.,ระเนระนาด เช่น ต้นเข้าล้มลาดฟาด
ลาดเลา,น.,"ลู่ทาง, เค้าเงื่อน, ท่าที"
ลาน ๑,น.,ที่สำหรับนวดข้าว
ล้าน ๑,น.,จำนวนนับเท่ากับ ๑๐ แสน
ลาน ๒,น.,ต้นไม้ชนิดหนึ่ง ใบคล้ายใบตาล ใบอ่อนตากแห้งแล้วใช้จารหนังสือ
ล้าน ๒,ว.,ลักษณะหัวที่มีผมหรือขนน้อย
ลาน ๓,น.,เหล็กแผ่นบางยาว ม้วนให้แน่น เพื่อให้คล้ายออก ทำให้ตัวจักรหมุน เช่น ลานนาฬิกา
ลาน ๔,น.,ต่างหูโบราณชนิดหนึ่ง ทำด้วยแผ่นเงินหรือทองบาง ๆ ม้วนให้กลมสอดใส่รูที่เจาะไว้ที่หู
ลาน ๕,ว.,มีขาวนวล คล้ายสีใบลานอ่อน ที่ตากแห้งแล้ว
ล้านช้าง,น.,ชื่อประเทศลาวสมัยก่อน
ล้านนา,น.,ชื่อประเทศโยนกสมัยโบราณ คือ เชียงแสน
ลาบ,น.,อาหารประเภท พร่าและยำ ทำด้วยเนื้อสัตว์หรือปลาที่สับละเอียดแล้วปรุงด้วยเครื่อง
ลาบซาบ,ว.,ลักษณะของสิ่งของที่แขวน หรือตั้งเรียงกันอยู่เป็ฯแถว
ลาภ,น.,"สิ่งที่ได้มาด้วยความพอใจ, โชค, ของที่ได้โดยไม่คาดฝันมาก่อน"
ลาม,ก.,"ติดต่อไป, ขยายออกไป, เช่น ไฟลาม"
ล่าม ๑,ก.,ผูกไว้ด้วยเชือกหรือโซ่ เช่น ล่ามงัว
ล่าม ๒,ว.,"ยาว, รุ่มร่าม, กรอมเท้า, เช่น ปกล่ามปลายตีน"
ลามก,ว.,"ชั่ว, เลวทราม, ต่ำช้า, สกปรก (ป.)"
ล่าย,ก.,"ปด, หลอกลวง, อำพรางความจริง"
ล้าย,น.,แจวเรือขนาดใหญ่ ใช้เหมือนตีกันเชียง
ลาย ๑,น.,"เส้นที่เขียน หรือแกะสลักให้เป็นรูปต่าง ๆ , สีขาว, ดำ, เหลือง, แดง เป็ฯต้น ที่สลับกัน ตามขนสัตว์หรือผ้า"
ลาย ๒,น.,สิ่งที่แยกกล่าวเป็นอย่าง ๆ ไป = ราย
ล้าย ๆ,ว.,"อาการเดินตามกันเป็นทิวแถว, ถ้าเดินขวักไขว่ว่า ล้วยล้าย หรือลุ้ยล้าย"
ลายขัด,น.,"ลายสานที่ขัดกันยกเส้นข่มเส้น, โดยปริยายหมายถึง ลายถักหรือทำขัดกัน"
ลายขัดตาแหลว,น.,ลายสานขัดเฉลว
ลายคราม,น.,ลายที่เขียนโดยช่างจีน ตามถ้วยชามหรือกระเบื้องจีน
ลายคอกหมู,น.,ลายสองที่เป็นรูปข้าวหลามตัด
ลายคุบ,น.,ลายสานเสื่อลำแพน ยกสีข่มสาม ยกสองข่มสาม สลับกันไป
ลายเครือ,น.,ลายเขียน หรือแกะสลัก เป็นรูปเถาวัลย์
ลายแคน,น.,"ทำนองแคนแบบต่าง ๆ เช่น ลายน้อย, ลายใหญ่, ลายล่อง, ลายส้อง, ลายสุดสะแนน"
ลายจีน,น.,ลายที่เขียนโดยช่างจีน ตามถ้วยชามหรือกระเบื้องจีน
ลายจุ้ม,น.,"ตราสาร, หมายรับส่ง"
ลายเฉลี่ย,น.,ส่วนแบ่งที่เฉลี่ยเป็นรายบุคคล
ล้ายซ้าย,?,ดู ซ้ายล้าย
ล้ายซ้าย,ว.,เรียงราย
ลายดอก,น.,ลายเขียนหรือแกะสลัก เป็นรูปดอกไม้ เช่น ลายดอกผัดแว่น
ลายตา,ว.,มองเลือนหรือพร่าไป
ลายต่าง,ว.,"แปลกไป, ผิดไป, นอกเรื่อง, นอกลู่นอกทาง, เช่น ลงลายต่างแล้ว"
ลายเถลีย,น.,ส่วนแบ่งที่เฉลี่ยเป็นรายบุคคล
