คำ,POS,ความหมาย
บั้งโผ๋ะ,น.,กระบอกยิงให้เกิดเสียงดังโดยใช้ใบไม้อัดให้แน่น แล้วใช้ไม้กระแทกแรง ๆ
บังฟัน,น.,การใช้เวทมนต์ คาถาอาคมพัน โดยไม่ต้องใช้มีด
บั้งไฟ,น.,"กระบอกบรรจุดินปืน, มุ่ย มีสายขนวนตบแต่งให้มีส่วนหัวและหาง"
บั้งลัน,น.,"เครื่องดักปลาไหล, ลัน"
บั้งลำ,น.,หีบเสียงที่ใช้แผ่นเสียงเปิดฟังหมอลำ หรือที่เรียกว่าเครื่องเล่นจานเสียง
บังสกุล (บังสะกุน),ก.,"กระทำพิธีถวายของ, ทอดผ้าป่า อุทิศให้แก่วิญญาณของผู้ล่วงลับไปแล้ว"
บังสาด,น.,กันสาด
บังสุ์,น.,บงสุ์
บั้งหมื้อ,น.,เสน่งดินปืนเพื่อใช้ยิงปืนแก๊ปในสมัยโบราณ
บังเหียน,น.,เหล้กที่ประกบปากม้ามีสายเชือกผูกบังคับให้ม้าวิ่งไปตามเส้นทาง
บังอร,น.,"เด็กสาว, หรือใช้แทนผู้หญิง"
บังอาจ,ว.,"อาจเอื้อม, ไม่ยำเกรง, ล่วงเกิน"
บังเอิญ,ว.,เกิดเป็นโดยไม่รู้ตัว หรือใช้ว่า เผอิญ
บัชญา,น.,คำสั่ง
บัญชี,น.,ที่จดรายการรายรับ รายจ่าย กำไร ขาดทุนไว้เพื่อทราบจำนวนเงิน หรือสิ่งของไว้เป็นหลักฐาน
บัญญัติ,น.,"ข้อกำหนดเกณฑ์ต่าง ๆ ที่เขียนขึ้นให้คนปฏิบัติ เช่น เทศบัญญัติ, พระราชบัญญัติ"
บัณฑิต,น.,"ผู้รู้, ผู้เรียนจบชั้นปริญญา"
บัณฑิตา,น.,"ผู้รู้, ผู้เรียนจบชั้นปริญญา"
บัณฑุ,ว.,"เหลืองอ่อน, ขาวเหลือง"
บัณฑุกัมพล,น.,ผ้าขนสัตว์สีเหลือง
บัด ๑,น.,"หญ้าอ่อน, หญ้าที่งอกขึ้นใหม่เมื่อมีฝนต้นฤดู เรียกว่า หญ้าบัดป่ง (ส่วย)"
บัด ๒,ก.,สลบ เช่น บัดไป = สลบไป
บัด ๓,ว.,ไม่ได้ที่ เช่น เข้าหม่า คือ ข้าวเหนียว ต้องแช่น้ำก่อนนึ่งถ้าแช่เร็วไปไม่พอดี
บัดนี้,ว.,เดี๋ยวนี้
บัตร,น.,"ผืนผ้า, แผ่นเจี้ย = กระดาษ สำหรับเขียนข้อความ เช่น นามบัตร"
บัทม์,น.,บัวหลวงสีแดง กลิ่นหอม ส่วนมากใช้ บัทุมา หรือปทุมา
บั่น,ก.,ตัดให้สั้น เช่น บั่นฟืน
บั้น,น.,"ขั้นตอนของหนังสือ เช่น บั้นต้น, บั้นปลาย"
บั้นท้าย,น.,สะโพก
บั้นโท้ย,น.,สะโพก
บัพพา,น.,พระอุมาเทวี เป็นภริยาของพระศิวะ
บัพพาชน์,น.,การขับไล่
บัพพาวดี,น.,พระอุมาเทวี เป็นภริยาของพระศิวะ
บัลลังก์ ๑,น.,"แท่น, ราชบัลลังก์ = ที่ประทับของพระเจ้าแผ่นดิน"
บัลลังก์ ๒,ก.,ที่นั่งของผู้พิพากษาที่อยู่ห้องพิจารณาตัดสินคดี
บัว,น.,"ชื่อพืชน้ำ ขึ้นในน้ำ นิยมใช้บูชาพระ, บางชนิดก็ใช้ปรุงอาหารจากสายบัวได้ บัวมีหลายชนิด เช่น บัวแดง หรือบัวทอง = บัวสาย, บัวแบ้ = บัวผัน, บัวโป้ง = บัวหลวง, บัวแหล้ = บัวเผื่อน"
บั่ว ๑,น.,"ต้นหอม หรือหัวหอม, ส่วนมากเรียกผักบั่ว มีหลายพันธุ์ เช่น บั่วเลย = หอมชนิดใบใหญ่ไม่มีหัว, บั่วหัว = หอมแดง, บั่วใหญ่ = หอมหัวใหญ่"
บั่ว ๒,น.,หญ้าชนิดหนึ่งเกิดตามหนองน้ำ ลักษณะคล้ายใบหอม
บั่ว ๓,น.,"ขนอุย, ขนอ่อน = ขนบั่ว"
บัวนาง,น.,"นางสนม, นางบำเรอ"
