คำ,POS,ความหมาย
ซาก,น.,"ศพ, ร่างของคนหรือสัตว์ที่ตายจนโทรมเหลือแต่เค้า เช่น ไปเผาซาก - ไปเผาศพ."
ซาก,น.,"ร่องรอย, สิ่งก่อสร้างที่ปรักหักพังแล้วเหลือแต่เค้า."
ซาก,น.,ชื่อไม้ขนาดกลาง (ดู คอแลน).
ซากุไล,น.,ไขควง (อ. screw driver ; ภ.ก.).
ซาง,น.,ชื่อไม้ต้น ขนาดกลาง มียางมาก ผลกินได้ ชอบงอกบนจอมปลวก.
ซาง,น.,ชื่อโรคชนิดหนึ่ง มักเป็นกับเด็กเล็ก มีลักษณะเกิดเม็ดขึ้นในปากในคอ ลิ้นเป็นฝ้า มีอาการ เช่น ไม่กินนม ปวดหัวตัวร้อน.
ซาง,น.,ชื่อไม้ไผ่ชนิดหนึ่ง ปล้องเล็ก บาง ยาว ใช้เป็นลำกล้องเป่าลูกดอก หรือลูกดินเหนียวปั้นกลม เป็นต้น.
ซาง,ว.,"เคือง, ระคาย เช่น ซางตา – เคืองตา"
ซางควาย,น.,โรคผิวหนังชนิดหนึ่ง เป็นผื่นบริเวณตา
ซ้านซั้ว,น.,"เหมืองแล่น (จ., ภ.ก.)."
ซานซ่าน,ว.,จะตายมิตายแหล่ เช่น ไก่ถูกทุบซานซ่าน - ไก่ถูกตีจะตายแหล่มิตายแหล่.
ซาบ,ก.,ซุบซิบ (น.ธ.)
ซาบ,ก.,"แอบดู, แอบมอง, ซุ่มดู."
ซาบ,ก.,กระซิบ
ซ้าบุ๋น,น.,สบู่
ซ้าบู๋น,น.,สบู่ (ดู ส้าบู).
ซ่าเบบ,น.,"เครือญาติ, เชื้อสายเดียวกัน (น.ธ.)."
ซาเบะ,ก.,"สนใจ, เอาใจใส่ดูแล, ช่วยเหลือ, ปรนนิบัติ (น.ธ.)."
ซาม,ว.,"น่าจะ, สมควร, พอเหมาะ เช่น ขี้พร้าพอทรามแกง - ฟักเขียวพอเหมาะที่จะใช้แกง"
ซ่ามเซ่งหูน,น.,"ผงขัด, กากเพชร (จ., ภ.ก.)."
ซ้าย,น.,ข้างซ้าย.
ซ้าย,ก.,"คำสั่งให้วัวหรือควายที่ไถนา ต้องเลี้ยวกลับเมื่อจวนจะหมดแปลงไถ (พ.ท., ส.ข.)."
ซ้ายเชี้ย,ก.,"ขับรถ (จ., ภ.ก.)."
ซารับ,ก.,ไว้วางใจ
ซารับ,ก.,ไว้วางใจ (ดู หญัด ก. ๑.).
ซาว,ก.,คลุกเข้าด้วยกัน.
ซาวเงาะ,ก.,คลุกมะพร้าว เช่น เหนียวซาวเงาะ - ข้าวเหนียวคลุกมะพร้าว
ซ้าวุ่น,น.,สบู่
ซ้าวุ้น,น.,สบู่ (ดู ส้าบู).
ซ้าเสียว,ก.,"รบกวน, แกล้ง, ยุ่ง (จ., ภ.ก.)."
ซำ,น.,มะหวด
ซำ,น.,มะหวด (ดู กำชำ).
