คำ,POS,ความหมาย
ปลอก,น.,"ปลอก, สิ่งที่ทำเป็นวงสำหรับสวมหรือรัดของต่าง ๆ, เครื่องที่ทำสำหรับสวมสิ่งของต่าง ๆ."
ปลอกแจว,น.,เชือกที่ใช้แขวนไม้แจวเรือไว้กับหลักแจว.
ปลอง,ว.,"จาง, เซ็ง, หมดรส, จืดชืด เช่น เหล้าตราง - เหล้าเซ็ง, เหล้าหมดรส."
ปลอง,ก.,เสื่อม (ดู ตราง ก.).
ปลอง,ว.,"จาง, หมดรส (ดู ตราง ว.)."
ปลอง,ว.,การปลอดซึ่งสิ่งศักดิ์สิทธิ์คุ้มกัน.
ปล้อง,น.,"ปล้อง, ช่องระหว่างข้อไม้ไผ่ หรืออ้อย เช่น ปล้องไม้ไผ่"
ปล้อง,น.,"ปล่อง, ท่อ, ช่องหรือรูที่ทะลุขึ้นจากพื้นดิน เช่น ปล้องท่อ."
ปล้อง,ลัก.,เรียกไม้ไผ่ หรืออ้อยที่ตัดท่อนสั้น ๆ ว่า ปล้อง.
ปล้องทอง,น.,งูทับสมิงคลา.
ปลอย,ก.,"ปล่อย, ทำให้ตกจากสิ่งที่ติดอยู่ ผูกอยู่ หรือ ข้องอยู่. เป็นต้น, ละเลย. ปลอยไก"
ปลอย,สำ.,แสดงความโง่ออกมา.
ปลอย,ว.,เร็ว เช่น เขาขับรถปลอยจัง - เขาขับรถเร็วมาก.
ปละ,น.,"ข้าง, ฝ่าย, ทิศ เช่น ปละซ้าย, ปละขวา, ปละหน้า"
ปละ,ก.,ปล่อย เช่น วัวปละ - วัวที่ปล่อยให้หากินอิสระโดยไม่ต้องผูกหรือล่ามไว้
ปละตก,น.,ทิศตะวันตก
ปละตก,น.,ทิศตะวันตก.
ปละตีน,น.,ทิศเหนือ
ปละหัวนอน,น.,ทิศใต้
ปละออก,น.,ทิศตะวันออก.
ปลัก,น.,"ปลัก, แอ่งที่มีโคลนตมเกิดจากสัตว์ เช่น วัว ควาย หมู ลงนอนเกลือก."
ปลัก,ก.,"นอนดีแปลง, เกลือกตัว."
ปลักเนื้อ,น.,ภาวะลดความแข็งแกร่งของกล้ามเนื้อจนหมดสภาพการเป็นวัวชน ไก่ชน หรือนักกีฬา ซึ่งเกิดจากการไม่ได้ฝึกซ้อม.
ปลัดขลิก,น.,อวัยวะเพศชาย
ปลับ,ก.,ขึ้นต้นไม้โดยใช้มือทั้งสองโอบสำต้นแล้วขยับเท้าขึ้นไปพร้อมกันทั้งสองข้าง
ปลา,น.,"ปลา, ชื่อสัตว์เลือดเย็น มีกระดูกสันหลัง ร่างกายแบ่งเป็นส่วนหัว ลำตัว หาง ส่วนใหญ่หายใจทางเหงือก มีครีบใช้ช่วยในการเคลื่อนไหว บางชนิดมีเกล็ด บางชนิดไม่มีเกล็ด พบทั้งในทะเลและแหล่งน้ำจืด"
ปลาก,น.,"ข้าง, ฝ่าย, ทิศ เช่น ปละซ้าย, ปละขวา, ปละหน้า"
ปลาก,น.,"ข้าง, ฝ่าย, ทิศ (ดู ปละ น.)."
ปลากตีน,น.,ทิศเหนือ
ปลากลั้ง,น.,ลักษณะคล้ายปลาช่อน ครีบดำปนแดง ชอบอยู่ในคูน้ำเล็ก ๆ.
ปลากัดเคง,น.,ปลาตัวผู้ที่ทำหวอดให้ตัวเมียวางไข.
ปลาเกิด,น.,ปลาหางนกยูง.
ปลาขนุน,น.,ชื่อปลาทะเลขนาดเล็กชนิดหนึ่ง ลำตัวสีเหลือง
ปลาขนุน,น.,ชื่อปลาทะเลขนาดเล็ก ลำตัวสีเหลือง.
ปลาขี้แตะ,น.,ลูกปลาน้ำจึดตัวเล็ก ๆ ใช้เป็นอาหารได้.
ปลาขึ้น,น.,ปลาที่อพยพไปยังต้นน้ำเมื่อได้น้ำใหม่.
ปลาเขือ,น.,ชื่อปลาทะเลชนิดหนึ่งตัวเล็กคล้ายปลาทรายแต่เพรียวกว่า
ปลาเขือ,ก.,เที่ยวไป.
ปลาโคม,น.,ปลากระเบนพันธุ์หนึ่ง ขนาดเล็ก เงี่ยงมีพิษ
ปลาโคม,น.,ปลากระเบนชนิดหนึ่ง พันธุ์เล็ก เงี่ยงมีพิษ.
ปลาแง่,น.,ปลามีเกล็ด มักอยู่ ในลำธารบนภูเขา.
ปลาจั๊ก,น.,ชื่อเรือลอยเคราะห์ของชาวเล
ปลาจั๊ก,น.,ชื่อเรือลอยเคราะห์ของชาวเล (ดู ลาจัง).
ปลาจี่,น.,ปลาแห้งปิ้ง.
ปลาเจี้ยน,น.,ปลาทอด.
ปลาดี,น.,"ปลากระดี่, ชื่อปลาน้ำจืด คล้ายปลาสลิด แต่ขนาดเล็กกว่า ครีบท้องยาวยื่นเป็นเส้น"
ปลาดี,น.,ปลากระดี่.
ปลาเด,น.,"ปลากระดี่, ชื่อปลาน้ำจืด คล้ายปลาสลิด แต่ขนาดเล็กกว่า ครีบท้องยาวยื่นเป็นเส้น"
ปลาเด,น.,ปลากระดี่.
ปลาตกบึก,น.,ลูกปลาตัวเล็กๆ มารวมตัวกันในหนองน้ำเมื่อน้ำแห้ง (ดู ลูกคลัก).
ปลาตรับ,น.,ปลาน้ำจืดชนิดหนึ่ง ลักษณะคล้ายปลาหมอแต่ตัวแบน.
ปลาตะหลัง (ก.บ.),น.,"ปลาสีเสียด, ชื่อปลาทะเลชนิดหนึ่ง ตัวเรียวเล็กกว่าปลาสละ ตาโต ลำตัวด้านบนสีน้ำเงิน ด้านข้างสีเงิน โคนหางสีเหลือง ปลายครีบหลังและครีบหางสีดำ"
ปลาตะหลัง (ก.บ.),น.,ปลาสีเสียด
ปลาตีน,น.,"ปลาตีน, ปลาชนิดหนึ่ง อาศัยอยู่บริเวณป่าชายเลน"
ปลาตือ,น.,ปลาชนิดหนึ่ง คล้ายปลากราย.
ปลาตุ๊กตา (ส.ฎ.),น.,ปลากระเบนพันธุ์หนึ่ง ขนาดเล็ก เงี่ยงมีพิษ
ปลาถ้ำ,น.,ปลากระป๋อง
ปลาทก,น.,ปลาน้ำจืดชนิดหนึ่ง อยู่ในลำน้ำขนาดใหญ่ คล้ายปลาเนื้ออ่อน.
ปลาโนรา,น.,ปลากริม.
ปลาโนรา,น.,ปลากัดพันธุ์หนึ่งที่มีครีบและหางยาว นิยมเลี้ยงเป็นปลาสวยงาม(ภ.ก.).
ปลาบ,ว.,เสียววาบ เช่น เสียวปลาบ - อาการเสียวแล่นวาบเข้าในหัวใจ.
ปลาบุหรุด,น.,"ปลาทราย, ชื่อปลาทะเล ลำตัวสั้น รูปไข่ แบนข้าง ปากเล็ก ไม่มีฟันเขี้ยว มีหนามแหลมอยู่บริเวณใต้ตา ปลายชี้ไปทางด้านหลัง"
ปลาเบนถ้วย,น.,ปลากระเบน พันธุ์เล็กชนิดหนึ่ง เงี่ยงมีพิษ.
ปลาเบนถ้วย (ช.พ.),น.,ปลากระเบนพันธุ์หนึ่ง ขนาดเล็ก เงี่ยงมีพิษ
ปลาเปรี้ยว,น.,ปลาหมักข้าวสารคั่วบดผสมเกลือ.
ปลาแป้งแดง,น.,ปลาหมักกับข้าวสุกผสมลีแดง ยัดใส่ท้องปลา เมื่อนึ่งสุกแล้ว จะมีรสเปรี้ยว.
ปลาพยูน,น.,"พะยูน, สัตว์เลี้ยงลูกด้วยนม ลำตัวอ้วนกลม มีขนเฉพาะบริเวณใกล้ปาก รยางค์คู่หน้าเป็นแผ่นคล้ายใบพายไม่เห็นเป็นนิ้ว รยางค์คู่หลังไม่มีหาง แผ่เป็นแฉกกว้างแบนลง ลำตัวอาจยาวถึง ๓ เมตร สีเทาดำแกมฟ้า อาศัยอยู่ในทะเลชายฝั่ง กินพืชน้ำ พวกหญ้าทะเล"
ปลาพรก,น.,ชื่อปลาชนิดหนึ่ง เมื่อเกิดใหม่ตาอยู่ต่างข้าง แต่ระหว่างเติบโตขึ้น ตาข้างหนึ่งจะเคลื่อนไปอยู่ข้างเดียวกัน พบทั้งในทะเลน้ำกร่อย และน้ำจืด
ปลาพรก,*น.,ปลาตาเดียว
