คำ,POS,ความหมาย
สอบหอ,น.,กระสอบใบเตย ซึ่งฟอกสีจนขาว และเส้นเตยนุ่ม สำหรับใส่ข้าวห่อไปกินในการเดินทางไกล.
สอบหอ,ก.,สอบสวน.
สอบหอ,ก.,ทดสอบ
สอพ็อง,น.,ชื่อไม้จำพวกอ้อ ลำต้นขนาดหัวแม่มือ เป็นปล้อง
สอพ็อง,น.,ชื่อไม้จำพวกอ้อ ลำต้นขนาดหัวแม่มือ เป็นปล้อง (ดู ราโพ).
สอย,ก.,"สอย, เอาไม้ง่าม เป็นต้น บิดเอาดอกไม้ลูกไม้ลงมา"
สอย,ก.,สอย (ดู ขอย ก.).
ส้อสี,น.,"จุนสี, เกลือปกติชนิดหนึ่ง ลักษณะเป็นผลึกสีน้ำเงิน ใช้ประโยชน์ในการชุบทองแดงด้วยไฟฟ้า ใช้เป็นสารฆ่าเชื้อรา ฆ่าลูกน้ำ."
สอหลอ,น.,"แม่สื่อ, หญิงที่ทำหน้าที่ชักนำเพื่อให้ชายหญิงได้แต่งงานกัน."
สอหลอ,น.,วัวดุ.
สอหลอ,น.,ชื่อไม้เนื้ออ่อนชนิดหนึ่งชอบขึ้นอยู่ริมน้ำ.
สอหลอ,สำ.,"นกต่อ, หน้าม้า."
ส้อเหลาะ,น.,ผ้าคลุมไหล่ผู้ชาย ทำด้วยไหมหรือป่าน.
ส้อเหลาะ,น.,ชื่ออาหาร ทำด้วยพริกหยวกสอดไส้ (ส.ข.).
ส้อเหลาะ,ก.,พูดจาเยาะเย้ย (น.ธ.).
ส้อฮุ่ย,น.,"ค่าใช้จ่าย (จ., ภ.ก.)"
สะ,น.,แหล่งน้ำขนาดเล็ก.
สะ,ก.,สุมไว้ เช่น ใครเอาไม้มาสะทางเดิน - ใครเอาไม้มาสุมขวางทางเดิน
สะ,ก.,สระ เช่น สะหัว - สระผม.
สะ,ก.,ด่าหรือแช่งไว้ก่อน เช่น ใครอย่ามารื้อไม้กองนี้นะ กูแช่งสะไว้แล้ว - ใครอย่ามารื้อไม้กองนี้นะ กูแช่งดักไว้ล่วงหน้าแล้ว (ภ.ก.).
สะกี้,น.,"ปุ้งกี๋, เครื่องสาน ทำด้วยหวาย หรือพลาสติก รูปคล้ายเปลือกหอยแครง สำหรับใช้โกยดิน"
สะกี้ไม่หู,สำ.,ไม่มีคุณค่า
สะกี้ย่านปด,น.,ปุ้งกี๋ที่ทำด้วยเถารสสุคนธ์.
สะกี้ย่านปด,สำ.,"โบราณ, เก่าแก่, เก่าก่อน เช่น ลุงหั้นเป็นคนสมัยสะกี้ย่านปด - ลุงคนนั้นเป็นคนล้าสมัย."
สะง้า,ว.,สกปรก.
สะง้า,ว.,"ไม่เหมาะสม, ขี้เหร่ (น.ธ.)."
สะดะ,ว.,อร่อย (ม.)
สะดัง,ว.,"พองาม, พอดี (ม.)."
สะดาย,ว.,"ขี้เหนียว, ตระหนี่"
สะดาย,ก.,เสียดาย.
สะดาย,ว.,ตระหนี่.
