คำ,POS,ความหมาย
ระงัน,ก.,"ตรงเข้าใส่, กระโดดเข้าหา (น.ธ., ย.ล., ป.น.)."
ระงับ,น.,"ต้นไมยราบ, ชื่อไม้ล้มลุก ใบคล้ายใบกระเฉด เมื่อถูกกระเทือนก็หุบราบไป"
ระงับ,น.,ต้นไมยราบ (ดู งับ น.).
ระจ๋น,น.,ยาเบื่อ (ดู ราจุน น.).
ระจ๋น (น.ธ.),น.,"ยาเบื่อ, ยาพิษ (ม. racun)"
ระดอก,ว.,"มือเปล่า, เปล่า ๆ เช่น มาระดอกไม่พาไหรเลย - มามือเปล่า ๆ ไม่เอาอะไรมาเลย (น.ธ.)."
ระดอก (น.ธ.),ว.,"เปล่า, ไม่มีอะไร, ว่าง ๆ"
ระดับ,ก.,"จัดแจง, เตรียม (ดู ตับ ก. ๑.)."
ระดับ (น.ธ.),ก.,"จัดแจง, เตรียม, ลำดับ, ตกแต่ง"
ระเดือด,ก.,เดือดดาล. ว. มากยิ่ง. (ภ.ก.).
ระตึ๋งระแต๋ง,ว.,พันกันยุ่ง (ดู กะตึ๋งกะแต๋ง).
ระตึ๋งระแต๋ง (น.ธ.),ว.,พันกันยุ่ง
ระทา,น.,เชิงเทียนทำด้วยไม้ไผ่ เครื่องบูชาเทพเจ้า โดยใช้ติดเทียนและธงทิวในพิธีรับเจ้าเมือง และใช้ติดเฉพาะเทียนในพิธีไหว้หน้าบ้าน ลักษณะเป็นพุ่ม ๓ ชั้น ชั้นละ ๔ หน้า คล้ายต้นดอกไม้ไฟ สูงประมาณ ๔ - ๕ เมตร ชั้นล่างสุดมีลักษณะโค้งคล้ายระฆังควํ่า (น.ธ.).
ระนาด,น.,เฝือกสำหรับห่อศพ.
ระนาด,น.,"ระนาด, เครื่องปีพาทย์ชนิดตี ประกอบด้วยลูกระนาด ทำด้วยไม้ร้อยเชือกหัวท้ายเข้าเป็นผืน ใช้แขวนบนรางระนาด หรือทำด้วยเหล็ก หรือทองเหลือง ใช้วางเรียงบนรางระนาด มีไม้ประกับหัวท้าย ลูกระนาดเรียงขนาดสั้นยาวตามลำดับเสียง มีตั้งแต่ ๑๗ - ๒๑ ลูก"
ระนึงตึ๋งแต๋ง,ว.,พะรุงพะรัง (น.ธ.).
ระบู,น.,ย่านลิเภา (ดู ย่านยี่เพา).
ระบู (น.ธ.),น.,ย่านลิเภา
ระโบะ,น.,เชื้อใช้ติดไฟของตะบันไฟหรือเหล็กไฟตบ (น.ธ.).
ระโปะ,น.,ทุเรียนกวน (ดู เรียนเคี่ยว).
ระโปะ,น.,ทุเรียนกวน
ระพา,น.,กิ่งไม้ที่สุมไว้ในน้ำ เพื่อให้ปลามาอาศัยหรือซ่อนตัว เพื่อให้ดักจับง่ายขึ้น (ดู ราพา น. ๒.).
ระพา (น.ธ.),น.,กิ่งไม้ที่สุมไวัในน้ำเพื่อให้ปลามาอาศัยหรือซ่อนตัวเพื่อให้ดักจับง่ายขึ้น
ระมน,ก.,นิมนต์ (น.ธ.).
ระมัง,ว.,"กะประมาณ, คาดคะเน (น.ธ.)."
ระมัด,น.,ปลาดุกลำพัน (น.ธ.).
ระมัน,น.,น้ำมัน.
ระมัน,ก.,อาการที่เหวี่ยงของลงมาจากบ่า
