คำ,POS,ความหมาย
ตรุดแบ็ด,ก.,ผูกเบ็ดด้วยเงื่อนตะกรุดเบ็ด (ดู ตรุด ก.).
ตรุบ,ก.,"จอง, ผูกไว้, มั่นหมายไว้, ขอกำหนดไว้ เช่น ผมฉุบหนมโทงนี้ - ผมจองขนมกระทงนี้"
ตรุบ,ก.,ผูกเบ็ดด้วยเงื่อนตะกรุดเบ็ด
ตรุบ,น.,ลูกตุ้มถ่วงสายเบ็ดสำหรับตกปลาในที่น้ำไหล.
ตรุบ,ก.,เอาเป็นของตนเองโดยพลการ
ตรุบ,ก.,ผูกเบ็ดด้วยเงื่อนตะกรุดเบ็ด (ดู ตรุด ก.).
ตรุบแบ็ด,ก.,ผูกเบ็ดด้วยเงื่อนตะกรุดเบ็ด
ตรุ้ย,ก.,"งัด, คุ้ย เช่น ตรุ้ยดิน - คุ้ยดิน."
ตรุษจีน,น.,ผกากรอง (ต.ร.)
ตรุษจีน (ต.ร.),น.,"ต้นผกากรอง, ชื่อไม้พุ่มหลายชนิด บางชนิด ลำต้นตรง กิ่งสี่เหลี่ยมมีหนามเล็กห่าง ๆ ดอกเป็นกระจุกสีชมพูหรืออมแดงเหลือง บางชนิดลำต้นเลื้อย กิ่งไม่มีหนาม ดอกสีม่วง"
ตรูด,ว.,"โดยเร็ว เช่น พุ่งปรูด - พุ่งไปโดยเร็ว, ถดปรูด -กระเถิบไปโดยเร็ว"
ตรูด,น.,เครื่องมือเกี่ยวข้าวคล้ายเคียว ด้ามสั้นและคด (ดู กรูด น. ๒.).
ตรูด,น.,กระบอกไม้ไผ่ขนาดยาว ใช้เป่าลูกดอก
ตรูด,ว.,โดยเร็ว (ดู ปรูด).
ตรูด (น.ศ.),น.,เครื่องมือเกี่ยวข้าวคล้ายเคียว ด้ามสั้นและคด (ส.ฎ.)
ตรูน,ก.,"ไสไป, ดันไป"
ตรูน,ก.,"ไส, ดันไป เช่น ตรูนหัวมัน, ตรูนน้ำแข็ง."
ตรูน,ว.,"ล้มเป็นทาง, ล้มทับกันระเนระนาด เช่น หมันแล่นปาตรูน – มันวิ่งจนป่าราบ."
ตวย,น.,เนื้อที่เป็นติ่งออกมามากกว่าหูด
ตอ,น.,"สะตอ, ชื่อไม้ต้น ฝักแบน เมล็ดในกินได้ มีมากทางภาคใต้ มีหลายชนิด"
ตอ,น.,"ตอ, โคนของต้นไม้ที่ลำต้นถูกตัดหรือหักลงแล้ว"
ตอ,น.,ช่วงเวลา.
ตอ,ก.,"ต่อ, เพิ่มให้ยืดออกไป, เพิ่มให้ยาวออกไป, ทำให้ติดกันเป็นอันเดียวกัน, เชื่อมให้ติดต่อกัน, นำสัตว์ไปล่อสัตว์ป่า."
ต้อ,น.,"ผ้ากันเปื้อนที่คาดผูกติดหน้าอกเด็กเล็ก ๆ (จ., ภ.ก.)"
ต้อ,น.,"ตัวต่อ, ชื่อแมลงขนาดกลางถึงขนาดใหญ่มีปีก ๒ คู่ ลักษณะเป็นแผ่นบางใส ปีกคู่หลังเล็ก กว่าปีกคู่หน้า ปากเป็นชนิดกัดกิน เอวคอดกิ่ว ตัวเมียมีเหล็กในสำหรับต่อยปล่อยน้ำพิษทำให้เจ็บปวด บางชนิดอยู่อย่างโดดเดี่ยว บางชนิดรวมกลุ่มเป็นฝูง ทำรัง."
ต้อ,น.,"ต้อ, โรคอย่างหนึ่งเกิดที่ลูกตา ทำให้ตาพิการ มองอะไรไม่ชัดเจน หรืออาจทำให้ตาบอดได้."
ต้อ,น.,"กาบพืชตระกูลปาล์ม เช่น ต้อหมาก - กาบหมาก, ต้อหลาโอน - กาบเหลาชะโอน"
ต้อ,น.,ผ้ากันเปื้อนที่คาดผูกติดหน้าอกเด็กเล็ก ๆ (ดู อ่อต้อ).
ต้อ,ก.,อาการที่ลูกสัตว์ใช้ส่วนหน้าคลึงเต้านมแม่ให้น้ำนมไหลออกมามากกว่าปกติ (ดู เตอะ).
ต้อ,ก.,อาการที่ลูกสัตว์ใช้ส่วนหน้าคลึงเต้านมแม่ให้น้ำนมไหลออกมามากกว่าปกติ
ต๋อ,น.,"โผ, สิ่งที่เป็นความลับ (ภ.ก.)."
ต๋อ,น.,"ปูม, กำหนดการ, บันทึกการเกิดปรากฏการณ์ธรรมชาติในอดีตซึ่งคาดว่าจะเป็นวัฏจักรและจะเกิดขึ้นอีก (ภ.ก.)."
ตอก,น.,"กาบพืชตระกูลปาล์ม เช่น ต้อหมาก - กาบหมาก, ต้อหลาโอน - กาบเหลาชะโอน"
ตอก,น.,"ตอก, เรียกข้าวเปลือกข้าวเจ้าที่เอามาคั่วให้แตกบานเป็นดอกว่า “ข้าวตอก”."
ตอก,น.,ชื่อไก่ชนิดหนึ่ง ขนสีลายขาวดำ เรียก “ไกตอก”
ตอก,น.,ไม้ไผ่ที่จักเป็นเส้นแบนยาวขนาดหนาหรือบางตามต้องการ สำหรับผูกมัดหรือจักสานสิ่งต่าง ๆ.
ตอก,น.,กาบพืชตระกูลปาล์ม (ดู ต้อ น. ๓).
ตอก,ก.,"ตอก, เอาค้อน หรือสิ่งอื่นตีตะปูหรือสลักไม้ เป็นต้น ให้เข้าไป เช่น ตอกตะปู, ตอกลิ่มวัว."
ตอก,ก.,การยิงสะบ้าให้ล้มได้เพียงลูกเดียว (ถ้ายิงได้มากกว่าหนึ่ง เรียก แตก).
ต็อกกอ,น.,"กิ้งก่า, ชื่อสัตว์เลื้อยคลาน ตัวมีเกล็ด หางยาว ชอบอาศัยอยู่บนต้นไม้"
ต็อกกอ,น.,กิ้งก่า (ดู ผึ้งกา).
ตอกขัด,น.,ตอกที่ใช้สำหรับขัดตอกยืน
ตอกเข,น.,ตอกเสริมซ้อนเข้าไปเพื่อให้เกิดความแข็งแรง.
ตอกดี,น.,ตอกที่เป็นใจกลางเครื่องจักสาน.
ต็อกต็อก,ว.,วิ่งเหยาะ ๆ.
ต็อกแต็ก,ว.,เตาะแตะ เช่น เดินต็อกแต็ก
ต็อกแตน,น.,ตั๊กแตน (ดู ตุกแตน).
ต็อกแตน,น.,"ตั๊กแตน, ชื่อแมลง ลำตัวยาว มีขนาดต่างกัน อาจมีปีกหรือไม่มีปีกก็ได้ พวกที่มีปีกจะมี ๒ คู่ ปากเป็นชนิดกัดกิน อกมีลักษณะต่างกันมาก อาจกว้างใหญ่ แคบ ยาวหรือสั้นก็มี ขาอาจเหมือนกันหมด มีหลายชนิด เช่น ตุกแตนขวัญข้าว, ตุกแตนโทง, ตุกแตนหัวหมู, ตุกแตนกระ, ตุกแตนขี้หมา"
ตอกนอน,น.,ตอกที่ใช้สำหรับขัดตอกยืน
ตอกบิด,น.,เส้นตอก อาจจะทำด้วยหวาย คล้าหรือคลุ้ม หรืออื่น ๆ ก็ได้ ที่มีลักษณะคล้ายกัน ใช้ผูกตับจากให้ติดแน่นกับกลอน หรือเซนบ้าน (ไม้ที่สอดเข้ากับลูกตั้งหรือฝากระแซงอ่อนหรือฝาขัดแตะ).
ตอกไพล,น.,ตอกกลมที่ขัดบนขอบ หรือส่วนของเครื่องจักสานเพื่อเสริมความทนทานและเสริมความสวยงาม.
ตอกโมง,น.,กาบหุ้มผลหมาก.
ตอกยืน,น.,ตอกที่ใช้จักสานในแนวยืน.
ตอกหมัน,ก.,ยาเรือไม่ให้เรือรั่ว.
ตอกหมาก,น.,กาบหมาก
ตอก้อนหินลอยน้ำ,สำ.,เวลาอีกยาวนานมากไม่มีวันจะมาถึง.
ต๊อกั่ว,น.,"เอี๊ยม, ผ้ารัดอก, ผ้ากันเปื้อนเด็ก (จ., ภ.ก.)"
ต้อกำพร้า,น.,ต่อที่แต่ละรังมีเพียงตัวเดียว (ภ.ก.).
ตอข้าว,น.,สะตอเม็ดเล็ก (เทียบ ม. petar).
ต้อข้าว,น.,ต้อกระจก (ภ.ก.).
ตอค่ำ,น.,คืนนี้.
ตอค่ำโพรก,น.,คืนพรุ่งนี้.
ตอคืน,น.,คืนนี้.
ตอคืนหน้า,บุรพ.,ในคืนโน้น.
