คำ,POS,ความหมาย
ถิ้มหลัง,น.,ปลาดุกทะเล (ดู หมิหลัง).
ถิ้ว,น.,เรียกไม้ระแนงว่า “ไม้ถิ้ว”
ถิ้ว,ก.,"เก็บค่าต๋ง, การชักเปอร์เซ็นต์จากการนำของมาฝากขาย (จ., ภ.ก.)."
ถิ้วเฉี้ยม (ภ.ก.),น.,เซียมซี
ถิ้วเชี้ยม,ก.,"เสี่ยงเซียมซี (จ., ภ.ก., พ.ง.)."
ถี,ว.,"ถี่, มีระยะทางหรือช่องว่างชิด ๆ กัน, มีระยะเวลากระชั้นชิดกัน, ไม่ห่าง."
ถี,ว.,"ซุกซน, ชอบลักเล็กขโมยน้อย เช่น มือถี - ลักเล็กขโมยน้อย."
ถี,ว.,"สัปดน หยาบโลน, ทะลึ่ง เช่น พูดถี - พูดทะลึ่ง."
ถี้เทียวแห็ด,น.,นกต้อยติวิด
ถี้เทียวแห็ด,น.,นกต้อยตีวิด (ดู ตี้เตียวแว็ด).
ถีน,ก.,"พอเหมาะ, วางใจได้ (ดู ทิ่น ก.)."
ถีบ,ก.,งอเข่าแล้วใช้ฝ่าเท้ากระแทกออกไป.
ถีบ,ก.,งอเข่าแล้วใช้ฝ่าเท้าดันไปโดยแรง เช่น ถีบรถ.
ถีบลูกนาว,น.,การรำเพื่อตัดไม้ข่มนามของมโนราห์ในพิธีโรงแข่งหรือประชันโรง นิยมรำหลังจากรำเฆี่ยนพราย หรือเฆี่ยนรูป
ถีบลูกนาว,สำ.,การจากกันด้วยความโกรธ เช่น ผมกับอี้แดงถีบลูกนาวกันเสียแหล่ว - ผมกับนางแดงเลิกกันเสียแล้ว (ภ.ก.).
ถึก,ว.,"เปลี่ยว, หนุ่ม, (ใช้กับวัวควายตัวผู้) เช่น วัวถึก, ควายถึก."
ถึกถำ,ว.,โตมาก
ถึกถำ,น.,คำเรียกชายหนุ่ม (ดู อ้ายถึก).
ถึง,น.,ลูกอมหรือของหวานที่ทำจากน้ำตาล มีลักษณะกลม ๆ หรือกลมแบบทรงกระบอก บางครั้งอาจมีถั่ว หรือสิ่งอื่นเป็นไส้อยู่ภายใน ใช้เคี้ยว หรืออม ให้ค่อย ๆ ละลายไปเอง มักห่อด้วยกระดาษแก้ว
ถึง,น.,ลูกอมที่ทำจากน้ำตาลเคี่ยว (ดู ข้าวฝี้).
ถึง,ก.,"บรรลุจุดหมาย, จด, จรด, จ่อให้ถึง."
ถึงเคยถึงเกลือ,สำ.,รสพอดี.
ถึงแฉง,ว.,เข้าเต็มที่.
ถึงต้น,สำ.,มีข้าวกินจนครบขวบปี.
ถึงต้นถึงดอก,สำ.,ใกล้ชิด
ถึงต้นถึงดอก,ว.,มากพอ.
ถึงนุ้ยก็เหล็กถึงเด็กก็ชาย,สำ.,เป็นคำพูดเพื่อเตือนสติไว้ว่า อย่าดูถูก อย่าประมาทต่อสิ่งนี้ ถึงเล็กก็เป็นเหล็กแข็ง ถึงเป็นเด็กก็เด็กผู้ชายที่แข็งแรง.
ถึงหมัน,ว.,ถึงใจ (ป.น.).
ถึงหวัน,สำ.,เกินไป เช่น โม้ถึงหวัน - พูดมากเกินไป.
ถึงหวัน,สำ.,"ถึงใจ, สะใจ เช่น หรอยถึงหวัน - อร่อยถึงใจ."
ถึงหวัน,สัน.,แม้
ถึงเหลิง,สำ.,เกินคาดหมาย.
ถึหนะพุง,ว.,ท้องอืด
ถึหนะพุง,ว.,ท้องอืด (ดู พุงขึ้น).
ถือ,ก.,"เอาไว้ในมือ, จับยึดไว้."
ถือ,ก.,ออกผล เช่น ปีนี้ลูกเนียงถือดี - ปีนี้เนียงออกผลดก.
ถือ,ก.,เชื่อมั่นว่าเป็นมงคลหรืออัปมงคล.
ถุง,น.,"ถุง, เครื่องใช้สำหรับใส่สิ่งของ ทำด้วยผ้า หรือกระดาษ เป็นต้น ก้นปิด ปากเปิด บางชนิดมีหูรูดหรือหูหิ้ว."
ถุง,น.,ปลอก เช่น ถุงหมอน - ปลอกหมอน.
ถุง,น.,เรียกผ้านุ่งที่เย็บหน้าผ้าติดกัน ใช้สวมว่า ผ้าถุง
ถุง,น.,"เรียกเครื่องใช้สำหรับสวมมือสวมเท้า มีลักษณะยืดหรือหดได้ว่า ถุงเท้า ถุงมือ, โดยปริยายใช้เรียกสิ่งที่คล้ายคลึงเช่นนั้น."
ถุ้ง,น.,ภาชนะทรงกระบอก ทำด้วยไม้หรือโลหะ ก้นไม่สอบ
ถุ้ง,ก.,"ถัง, ภาชนะสำหรับตักน้ำจากบ่อ"
ถุ้ง,ก.,"ปีบ, ภาชนะทำด้วยเหล็กวิลาดรูปสี่เหลี่ยม สำหรับบรรจุของ"
ถุ้ง,น.,ลังไม้ เช่น ถุ้งนม - ลังนม (น.ธ.).
ถุ้ง,น.,ถังน้ำมัน ๒๐๐ ลิตร.
ถุ้ง,ก.,"กระทุ้ง, เอาสิ่งที่มีลักษณะยาวกระแทกให้แน่นหรือให้ออก"
ถุงกรอบแกรบ,น.,ถุงพลาสติก มีหูหิ้ว.
ถุ้งกล้า,ก.,กระทุ้งดินเพื่อปักชำ.
ถุ้งกล้า,ลัก.,"ถัง, ปี๊บ เช่น น้ำ ๒ ถุ้ง – น้ำ ๒ ถัง."
ถุงเท้านายพราน,น.,รังของสัตว์จำพวกแมงมุม อยู่ตามโคนไม้ในป่า มีลักษณะคล้ายถุงเท้า.
ถุงเท้านายพราน,ลัก.,ใช้กับผ้าที่เย็บเป็นถุง เช่น โสร่ง ๒ ถุง.
ถุงหมู่หนี,น.,กระสอบป่าน.
"ถุงหมู่หนี (ภ.ก., พ.ง.)",น.,กระสอบป่าน
ถุด,ก.,"ไล่, ตะเพิด, ทำให้ตกใจ"
ถุด,ก.,"ไล่, ทำให้ตกใจ (ดู ทูด ก. ๒.)."
ถุน,น.,ฝุ่นละออง
ถุน,ก.,"เสพของมึนเมา เช่น ถุนยา - สูบยา, สูบฝิ่น, ถุนท่อม - กินกระท่อม."
ถุ้มม่วย,น.,คำกล่าวที่คล้ายคาถาเพื่อให้ตกปลาได้ ก่อนหย่อนเบ็ดตกปลาจะถ่มหรือถุยน้ำลายใส่เหยื่อแล้วพูดว่า “ถุ้มม่วย”
ถุ้ย,ก.,"ถ่ม, ทำให้น้ำลายหรือสิ่งอื่น ๆ ออกจากปากโดยแรง เช่น ถุ้ยน้ำลาย - ถ่มน้ำลาย"
ถุ้ย,สำ.,"เหยียดหยาม, ไม่พอใจ ใช้ขึ้นหน้าประโยคว่า “ถุ้ย...กูไม่เชื่อ”"
"ถุ้ยทุ้ย (ภ.ก., พ.ง.)",ก.,กิริยาร้องขอหยุดพักในการเล่นของเด็ก เพื่อผู้เล่นคนเดิมจะได้เล่นต่อไป
ถุร่อย,ว.,"สนุกสนาน, มัน เช่น แตวาผมกับเพื่อนไปเที่ยวเลกันถุร่อย - เมื่อวานผมกับเพื่อนไปเที่ยวทะเลกันสนุกมากเลย (ภ.ก.)."
ถู,ก.,"สี, เช็ดโดยวิธีใช้สิ่งใดสิ่งหนึ่งไถไปไถมาให้สะอาด"
ถูก,ก.,"กู่, ตะโกน"
ถูก,ก.,"โดน, แตะต้อง, สัมผัส"
ถูก,ว.,"จริง, ชอบ, เหมาะสม, ใช่."
ถูก,ว.,"ราคาต่ำกว่าปกติ, ไม่ แพง."
