คำ,POS,ความหมาย
ฉี (ต.ร.),น.,มาตราชั่งทอง ๑ สลึง
ฉีก,ก.,"ทำให้ขาด, ทำให้แยกออก เช่น ฉีกผ้า, ฉีกขา - ถ่างขาออก."
ฉีก,ก.,ออกนอกแนว หรือกรอบที่กำหนด
ฉีกตา,สำ.,"ตบตา, หลอกหรือลวงให้เข้าใจผิด."
ฉีกตาแกรก,ว.,เช้าตรู่มาก ๆ.
ฉีกตาหลอก,ก.,ปลิ้นหน้าปลิ้นตาให้เด็กกลัว.
ฉีกเตย,ก.,วิ่งออกนอกเส้นทาง กรณีการเล่นเตยของเด็ก.
ฉีกท้องข้าว,ก.,ฉีกต้นข้าวที่กำลังตั้งท้อง เพื่อกินรวงอ่อนที่กำลังหอมหวาน.
ฉีกผ้าร้าย,น.,นกสีดำ ขนาดโตเท่านกสาลิกา ร้องแกรก ๆ.
ฉีกเรียน,น.,การเล่นทายเม็ดในทุเรียนว่ามีจำนวนเท่าไร.
ฉีกวานหลอก,ก.,ยั่วโทสะ โดยการหันหลังแล้วกระดกก้น.
ฉีกหมอก,ว.,เช้าตรู่มาก เช่น มาแตฉีกหมอก - มาตั้งแต่เช้าตรู่
ฉีกหู,ว.,"ดื้อดึง, ทะลึ่ง, นอกรีตนอกรอย, เสือก"
ฉีกเหือก,ว.,"นอกคอก, ทำนอกเรื่อง, นอกครู"
ฉีกโหลก,ว.,"ดื้อดึง, ทะลึ่ง, นอกรีตนอกรอย, เสือก"
ฉีกอาง,ก.,"แหกปากร้อง, ร้องดังมาก."
ฉีกแอก,สำ.,แหกคอก ไม่อยู่ในกรอบเหมือนวัวออกจากแอก.
ฉีกะฉาว,น.,ต้นฟ้าทะลายโจร.
ฉี่ฉ้าม,ก.,"ช้ำใจ (จ., ภ.ก., พ..ง.)"
