คำ,POS,ความหมาย
พรึกๆ,ว.,ลักษณะที่น้ำหยดลงเป็นปริมาณมาก เช่น นั่งไห้น้ำตาย้อยโซะๆ - ร้องไห้น้ำตาไหลพราก
พรึ่นพรึ่น,ว.,ลักษณะการเคลื่อนไหวอย่างรวดเร็ว และต่อเนื่องเป็นจำนวนมาก เช่น นกบินไพพรึ่นๆ คนไพพรึ่นๆ
พรือสะ,ว.,น่ากลัว มักใช้เป็นชุดคำว่า พรือสะเพิงกลัว หรือ พรีสะเพิงกลัว
พรุ่ม,ว.,ร่วมกัน พร้อมเพรียง ครบครัน ในขณะเดียวกัน ทันกัน
พรุ่ม,ว.,พร้อม พร้อมกัน ในเวลาเดียวกัน
พรุ่ย,ว.,ซุย ยุ่ย ร้วน ไม่จับกันแน่น
พรุ้ย,ว.,พร้อย ประทั่วไป ลายเป็นจุด มอมแมม
พล,น.,ไพร่พล กำลัง กองทัพ
พลนคระ,น.,หมายถึงเมืองแพร่
พละ,น.,กำลัง มักใช้ประกอบคำอื่นเช่น ทสพละ
พลั้ง,ก.,พลั้ง - ผิดโดยไม่ตั้งใจ
พลั้ง,ก.,พลั้ง พลาด ทะลาย
พลัด,ก.,พลัด - พราก หลุดจากที่ หลงจากที่
พลัน,ว.,พลัน - ทันที หลุดจากที่ หลงจากที่
พลาย,น.,เรียกช้างตัวผู้ว่าช้างพลาย (หงส์หิน) พาย ก็ว่า.
พลาย,น.,ชื่ออำเภอปาย จังหวัดแม่ฮ่องสอน มีบันทึกว่า เมืืองช้างผู้ - ช้างตัวผู้ คือ ช้างพลาย
พล้าว,น.,มะพร้าว บ่าพร้าว บ่าพ้าว ก็ว่า. กูดพร้าว
พล้าว,น.,ชื่อเฟิร์น ชื่อกล้วยไม้ เรียก เอื้องพล้าว
พล้าวเต่า,น.,มะพร้าวเต่า
พล้าวพันลำ,น.,ต้นค้อนหมาขาว
พล้าวพันลำ,น.,หมากผู้ (ธรรมราชานุวัตร) เรียกต้นอินทผลัม
พล้าวไฟ,น.,มะพร้าวที่มีทางและผลสีเหลืองหรือแสด
พล้าวหมูสี,น.,มะพร้าวที่ี่ต้นไม่สูงนักและผลค่อนข้างเล็ก นิยมใช้กะลาทำกระบวย
พล้าวหัวฅน,น.,มะพร้าวทั่วไปชนิดที่ผลเท่าศีรษะของคน
พล้าวอ้ม,น.,มะพร้าวน้ำหอม
พลิก,ก.,พลิก - กลับ เปลี่ยน
พลิกเมือ,ก.,กลับไป
พลิกหน้าเปนหลัง,น.,กลับหลัง ตรงกันข้าม
พลิกเอารีตเก่า,ก.,กลับเข้ารูปรอยเดิม
พลี,น.,การบวงสรวง เครื่องบวงสรวง
พลี,ว.,มีกำลัง
พลีกัมม์,น.,การบูชา พิธีบูชา
พลู,น.,พลู
พลูแคง,น.,พลูชนิดหนึ่งที่ก้านและใบยาวกว่าพลูที่นิยมกินกับหมาก
พลูฅาว,น.,ชื่อพรรณไม้ล้มลุกชนิดหนึ่ง
พลูฅำ,น.,พลูเหลือง - พลูที่ใบมีสีเหลืองและเล็กกว่าพลูที่นิยมกินกับหมาก
พลูช้าง,น.,เถาหีควาย พลูช้าง - ชื่อพรรณกล้วยไม้
พลูดิน,น.,พลูอย่างที่กินกับหมากได้แต่เป็นชนิดที่มักเลื้อยไปตามดิน
พลูต้นขาว,น.,ต้นเทพทาโร
พลูนก,น.,ช้าพลู ชะพลู
พลูนา,น.,ช้าพลู ชะพลู
พลูลิง,น.,ช้าพลู ชะพลู
พวก,น.,หมู่ กอง กลุ่ม
พวกข้าฅน,น.,เพชฌฆาต
พวกน้อย,น.,บริวาร ทหารผู้ติดตาม
พวง,น.,พะวง - กลุ่มของสิ่งของที่ห้อยย้อยไปทางเดียวกันหรือดอกไม้ที่ร่วมกันอยู่เป็นกลุ่มเดียวกันเรียก พวงดอก
พ่วง,น.,สัปคับช้าง แพ เรือ
พ่วง,ก.,พ่วงห้อยท้าย ติดกันไป
พ่วงแพ,น.,แพ - ไม้ไผ่เป็นลำมัด เลียงกันเป็นแพใช้แทนเรือได้
พวงหางรอก,น.,เอื้องไอยเรศ
พวด,ก.,แบกขึ้นหลัง ขี่หลัง สะพายหลัง ตื่นเตลิด ตกใจ
พวน,น.,เชือกเกลียวขนาดใหญ่
พวน,น.,นั่งร้านอย่างที่ใช้ในการก่อสร้าง เรียก ค้างพวน
พวน,น.,ปลากะพงน้ำจืด
พหลฅาวี,น.,ชื่อชาดกเรื่องหนึ่งใน ปัญญาสชาดก
พอ,น.,ส่วน เช่น พอไผพอมัน - ส่วนของผู้ใดผู้นั้นก็รับผิดชอบเอง
พอ,ก.,โปรด กรุณา เช่น พอโปรดกรูณาหมู่ข้าน้อยพร่องเทอะ คือ โปรดได้กรุณาพวกเราผู้น้อยบ้างเถิด
พอ,ว.,พอดี ครบ เต็ม เต็มตามต้องการ
พ่อ,น.,พ่อ คำที่มักนำหน้าคำเรียกญาติฝ่ายชาติ หรือตำแหน่งเพื่อแสดงความเคารพ เช่น พ่อลุง พ่ออุ้ย พ่อครู พ่อกำนัน เป็นต้น
พอก,ก.,พอก - โปะ ใช้สิ่งอ่อนเช่นดินหุ้มไว้ พัน โพกอย่างที่เรียกผ้าโพกหัวว่า ผ้าพอกหัว
พอก,ก.,กลับ กลับคืน
พ็อก,น.,พวกหรือกลุ่มย่อยที่แยกหรือกันออกจากกลุ่มใหญ่
พ็อก,ก.,เคาะ กระทบ จิก โดยใช้ของเล็กและกำลังเพียงเล็กน้อย
พ็อกซ็อก,ว.,ลักษณะของสิ่งเล็กที่ยื่นแย้มออกเป็นกลุ่มเช่นพวงดอกไม้
พ็อกซ็อก,ก.,เหย่า - อาการที่กระโดดหรือวิ่งไปอย่างไม่เร็ว อาการเดินโดยเร็ว
พอกผ้าย,ก.,กลับ คืน
พอกพลิก,ก.,กลับ คืน
พอกพิก,ก.,กลับ คืน
พอกหัว,ก.,โพกหัว โพกศีรษะ
พอกัน,ว.,เสมอกัน
พอกิน,ว.,พอที่จะเลี้ยงชีวิตได้
พ่อเก็บ,น.,พ่อบุญธรรม
พ่อเกิดแม่เกิด,น.,แม่ซื้อ - เทวดาหรือผีประจำตัวทารก
พ่อไขว่,น.,พ่อครัว
พ่อค้าตีเมีย,น.,ชื่อเฟิร์นขนาดเล็กชนิดหนึ่ง ใบอ่อนกินได้ ทำยาได้
พ่อเค้าแม่เดิม,น.,บรรพบุรุษ
พ่อแฅว่น,น.,กำนัน
