คำ,POS,ความหมาย
มาย,ก.,คลาย ขยาย ผ่อน ลดลง ศัพท์ไทดั้งเดิมว่า มลาย
ม่าย,ก.,แสดงอาการกรีดกรายเพื่อให้ผู้ที่ตนหมายปองรู้ความในใจ กรีดกรายอย่างอาการไก่แจ้ตัวผู้ป้อตัวเมีย
มายา,น.,มารยา การลวง การแสร้งทำ เล่ห์กล เรียกมายาเรื่องชู้สาว
มาร,น.,เทวดาจำพวกหนึ่งมีใจบาป คอยกีดกันมิให้คนทำบุญในทางพุทธศาสนาหมายถึงผู้กีดกันการบุญกุศล มี ๕อย่าง คือ ขันธมาร กิเลสมาร อภิสังขารมาน มัจจุมาร เทวบุตรมาร
มาลา,น.,ดอกไม้ หมวก สร้อยคอ สายแถว
มาลี,น.,ผู้แต่งตัวด้วยพวงดอกไม้
มาลี,ว.,ร้อยกรองแล้ว
มาไลย,น.,ดอกไม้ที่ร้อยเป็นพวง
ม้าว,น.,เครื่องประดับแขน พาหุรัด มักปรากฏเป็น ม้าวใส่แขน แหวนใส่ก้อย
ม้าว,น.,เชือกที่ใช้มัดฟ่อนข้าว
ม้าว,น.,กำไลมือ
ม้าวแขน,น.,เชือกที่ใช้มัดฟ่อนข้าว
มาสกะ,น.,ชื่อมาตราเงินครั้งโบราณ ๕ มาสกะ (มาสก) เป็น ๑ บาท
ม่ำ,ก.,เรียกการนุ่งผ้าหยักรั้งว่า เฟ็ดม่าม
ม่ำ,น.,เรียกข้าวที่เคี้ยวป้อนแก่ทารกว่า เข้าม่ำ
ม่ำ,ก.,เคี้ยวข้าวให้แหลกเพื่อป้อนแก่ทารก
ม้ำ,ก.,เม้มอย่างเม้มปาก
ม้ำมึก,ก.,กลั้นใจหรืออดทนทำสิ่งใดสิ่งหนึ่งทั้งๆ ที่ไม่อยากทำ หมายมั่นปั้นมือ
มิ,ว.,ไม่ นิยมใช้ในกวีนิพนธ์
มิกคิก,ว.,ลักษณะสิ่งของขนาดเล็กแต่ล่ำสันแข็งแรง
มิคะ,น.,สัตว์ป่ามีกวาง อีเก้ง มักเขียนเป็น มิคคะ
มิ่ง,ว.,อันเป็นที่รัก อันเป็นสิริมงคล มักปรากฏในกวีนิพนธ์ ดูความหมายใน ไทดำ ไทขาว
มิจฉา,ว.,ผิด
มิจฉาจาร,น.,การประพฤติผิด มักหมายถึงประพฤติผิดในกาม
มิจฉาทิฏฐะ,น.,ความเห็นผิดทางธรรม
มิด,ว.,หายไปจนหมดสิ้น เช่น คันแหงแตกบ้าง ขออยฅืนแทบมิด - หากมีรอยร้าวจะขอซ่อมแซมให้หายรอย
มิตต์แก้วสหายฅำ,น.,มิตรสนิท มิตรผู้ทรงเกียรติ เสมือนญาติผู้ใกล้ชิด
มิถิลารัฏฐะ,น.,หมายถึงแคว้นฮุนหนำ หนองแส หอแต
มิ้น,น.,มิ้ม - ชื่อผึ้งขนาดเล็ก ผึ้งงานยาวประมาณ ๕ มิลลิเมตร อกกว้างประมาณ ๒.๕ มิลลิเมตร อาศัยอยู่รวมกันเป็นกลุ่ม ทำรังในที่โล่งแจ้งเป็นแผ่นเดี่ยวๆ มีขนาดตั้งแต่ฝ่ามือจนถึง ๓๐ เซนติเมตร เมื่อเลี้ยงลูกโตแล้วจะทิ้งรังไปหาที่ใหม่ต่อไป
มิลักขะ,น.,ชนเผ่าลัวะ หรือละว้า พบในตำนานเมืองล้านนา (อรุณรัตน์)
มี,ว.,ไม่ นิยมใช้ในกวีนิพนธ์
มี,ก.,ถือเป็นเจ้าของ เป็น ปรากฏ เกิด คงอยู่
มี,ว.,รวย ไม่เปล่า
มี่,ว.,อึกทึก เสียงแซ่ นัน มี่นัน ก็ว่า มักใช้ประกอบกับมัน เป็น มี่นัน เช่น หน้าบ่มีมี่บ่มีมัน - หน้าไม่มีชีวิตชีวา
มี้,ว.,ดำ ดำสนิท เช่น ฟันดำมี้ - มีฟันเป็นสีดำสนิท
มี้,ว.,ดำมาก ๆ สีดำมาก ๆ
มีคาว่า,สำนวน.,มีจริงหรือว่า
มีคำคึด,ก.,รู้คิด - เข้าใจคิดอ่าน มีความคิด
มีใจ,ก.,อยาก ต้องการ
มีใจร่อ,ก.,มีจิตผูกพัน รักใคร่
มีใจรอด,ก.,มีเยื่อใย ยังระลึกถึงอยู่
มีใจหิด,ก.,รู้สึกกระสับกระส่ายเล็กน้อย กังวลใจ
มีด,น.,มีด เครื่องมือสำหรับฟัน ผ่า จัก เหลา ฯลฯ มีชื่อเรียกต่างๆ
มีดขูด,น.,มีดโกน มีดเทาะ ก็ว่า
มีดขูด,น.,ลมเพชฌฆาต เรียกลมที่พัดอยู่ระหว่างบรรยากาศกับเทวโลกว่า ลมมีดขูด ผู้ใดที่เหาะหรือบินขึ้นไปถึงระดับที่ลมนี้พัดอยู่จะถูกพัดให้คอขาดตาย
มีดคึก,ว.,ถมึงทึง ใช้ประกอบคำว่า ล่ำ ซึ่งแปลว่าอ้วนท้วนแข็งแรง ใช้กับสิิ่งที่มีขนาดใหญ่
มีดฅมบาง,น.,มีดขนาดเล็กสันบาง ใช้สำหรับปอกหรืองานประณีต
มีดงก,น.,พร้าโต้ - มีดปลายงุ้ม สันหนา ด้ามสั้น
มีดโงง,น.,มีดที่ดัดให้โค้งมีด้ามยาว ใช้สำหรับฟันหญ้า
มีดซอยอยวก,น.,มีดยาวที่ใช้หั่นหยวกและผักอื่นๆ เพื่อเป็นอาหารของหมู
มีดซอยอยา,น.,มีดที่เป็นแผ่นเหล็กแบนบางไม่มีด้าม นิยมทำจาใบเลื่อยใช้ในการหั่นยาสูบ
มีดซุย,น.,มีดพก - มีดเล็กปลายแหลม ใช้เป็นมีดพก
มีดดาบ,น.,ดาบ
