คำ,POS,ความหมาย
ศักราช,น.,"อายุเวลาซึ่งกำหนดตั้งขึ้นเป็นทางการ เริ่มแต่จุดใดจุดหนึ่ง ซึ่งถือว่าเป็นที่หมายเหตุการณ์สำคัญ เรียงลำดับกันเป็นปี ๆ ไป เช่น พุทธศักราช ๑, ๒, ๓, ... จุลศักราช ๑, ๒, ๓, ... (ตามความนิยมที่ใช้เป็นธรรมเนียมกันมา คำ ศักราช ในคำเช่น พุทธศักราช คริสต์ศักราช จะใช้ว่า ศก เป็น พุทธศก คริสต์ศก ก็ได้ แต่คำเช่น มหาศักราช จุลศักราช ไม่นิยมใช้ว่า มหาศก จุลศก ส่วนคำว่า รัตนโกสินทรศก ไม่นิยมใช้ว่า รัตนโกสินทรศักราช), (ปาก) โดยปริยายหมายความว่า ช่วงใดช่วงหนึ่งซึ่งเริ่มต้นเหตุการณ์สำคัญในชีวิตบุคคล เช่น เริ่มศักราชแห่งชีวิตใหม่ พอเรียนหนังสือจบก็เริ่มศักราชของการทำงาน."
ศักรินทร์,น.,พระอินทร์ผู้เป็นใหญ่.
ศักเรนทร์,น.,พระอินทร์ผู้เป็นใหญ่.
ศังกร,น.,นามพระอิศวรผู้ประสาทความสุขเกษม.
ศังกา,น.,"ความสงสัย, ความลังเล."
ศังกุ,น.,"หลาว, หอก."
ศัตรู,น.,"ข้าศึก, ปรปักษ์, เช่น ศัตรูจากภายนอกประเทศ เพลี้ยเป็นศัตรูพืช, ผู้จองเวร เช่น ๒ ตระกูลนี้เป็นศัตรูกันมาหลายชั่วคนแล้ว."
ศัทธนะ,ก.,"พัด (ใช้แก่ลม), มีลมพัดมา."
ศันสนะ,น.,"การสรรเสริญ, การบอกเล่า."
ศันสนีย์,ว.,"พึงสรรเสริญ, พึงชม."
ศัพท์,น.,"เสียง เช่น โทรศัพท์, คำ เช่น ศัพท์บัญญัติ"
ศัพท์,น.,"คำยากที่ต้องแปล, ศัพท์แสง ก็ว่า"
ศัพท์,น.,เรื่อง เช่น ฟังไม่ได้ศัพท์ จับไปกระเดียด.
ศัพท-,น.,"เสียง เช่น โทรศัพท์, คำ เช่น ศัพท์บัญญัติ"
ศัพท-,น.,"คำยากที่ต้องแปล, ศัพท์แสง ก็ว่า"
ศัพท-,น.,เรื่อง เช่น ฟังไม่ได้ศัพท์ จับไปกระเดียด.
ศัพท์เฉพาะวิชา,น.,คำที่ตราหรือกำหนดขึ้นใช้ในแต่ละวิชา เช่น ปฏิชีวนะ ประสบการณ์ มลพิษ.
ศัพท์บัญญัติ,น.,คำที่ตราหรือกำหนดขึ้นไว้ให้มีความหมายเฉพาะเป็นเรื่อง ๆ ไป เช่น โทรทัศน์ ธนาคาร รัฐวิสาหกิจ.
ศัพทมูลวิทยา,น.,วิชาว่าด้วยที่มาและประวัติของคำ.
